Date of Sale,Address,Postal Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Number of bedrooms,Number of bathrooms
13/08/2021,"APT 20 BUTLER COURT, 77 SIR JOHN ROGERSON QUAY, DUBLIN 2",Dublin 2,Dublin,"512,000",No,No,Second-Hand Dwelling house /Apartment,2,2
13/08/2021,"APT 38, EXCHANGE HALL, THE EXCHANGE DUBLIN 24",Dublin 24,Dublin,"227,000",No,No,Second-Hand Dwelling house /Apartment,2,2
13/08/2021,"Apts 1-5  1 KENILWORTH PARK, HAROLDS CROSS, DUBLIN 6W",,Dublin,"800,000",No,No,Second-Hand Dwelling house /Apartment,2,2
13/08/2021,"Apts 1-7  12 UPPER MOUNT, PLEASANT AVENUE, Rathmines",,Dublin,"1,190,000",No,No,Second-Hand Dwelling house /Apartment,2,2
13/08/2021,"BLOCK 19 APT 8, PRIORY HALL, HOLE IN THE WALL ROAD",Dublin 13,Dublin,"260,000",No,No,Second-Hand Dwelling house /Apartment,2,2
13/08/2021,"FIELD HOUSE, BROWNSBARN, KINGSWOOD DUBLIN 22",Dublin 12,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,2,2
13/08/2021,"PAKENHAM LODGE, PAKENHAM RD, MONKSTOWN",,Dublin,"1,395,000",No,No,Second-Hand Dwelling house /Apartment,2,2
13/08/2021,"UNIT 1-10, 3 MORHAMPTON RD, DONNYBROOK",Dublin 4,Dublin,"1,850,000",No,No,Second-Hand Dwelling house /Apartment,2,2
14/08/2021,"48 St. Joseph's Grove, Clonsilla, Dublin 15",,Dublin,"361,200",No,Yes,New Dwelling house /Apartment,2,2
15/08/2021,"THE DELL, GORDON AVE, FOXROCK DUBLIN 18",Dublin 18,Dublin,"1,330,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"1 ARCADIA COURT, THE SQUARE, SKERRIES",,Dublin,"535,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"1 OBELISK AVE, BLACKROCK, DUBLIN",,Dublin,"460,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"10 APTS PARLIAMENT CRANE DAME ST, DUBLIN 2",,Dublin,"2,860,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"10 ASPEN RD, KINSEALY, SWORDS",,Dublin,"386,500",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"10 FORTFIELD PARK, TERENURE, DUBLIN 6W",,Dublin,"1,100,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"104 TUDOR LAWNS, FOXROCK, DUBLIN 18",Dublin 18,Dublin,"720,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"108 CEDARWOOD RD, GLASNEVIN DUBLIN 11, DUBLIN",Dublin 11,Dublin,"381,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"11 HUNTERS MEADOW, BALLYCULLEN RD, DUBLIN 24",Dublin 24,Dublin,"407,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"115 DUNMANUS RD, CABRA, DUBLIN 7",Dublin 7,Dublin,"357,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"14 CLOONLARA SQ, THE PHEONIX PARK RACECOURCE, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"391,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"158 SANDYFORD ROAD, DUBLIN 16",,Dublin,"695,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"16 MULVEY PARK, WINDY ARBOUR, DUBLIN",Dublin 14,Dublin,"336,000",Yes,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"20 CLIFDEN ROAD, BALLYFERMOT, DUBLIN 10",,Dublin,"270,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"20A RATHBORNE DR, EARLSWOOD, RATHBOURNE",Dublin 15,Dublin,"230,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"23 BALALLY CLOSE, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,"715,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"27 ABERDEEN ST, DUBLIN 7, DUBLIN",Dublin 7,Dublin,"375,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"28 HARBOUR COURT, GEORGES PLACE, DUN LAOGHAIRE",,Dublin,"475,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"28 THE RAMPARTS, CABINTEELY, DUBLIN 18",Dublin 18,Dublin,"570,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"30 WHITECHURCH VIEW, RATHFARNHAM, DUBLIN",Dublin 16,Dublin,"303,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"31 KILLAKEE LAWNS, FIRHOUSE, DUBLIN 24",,Dublin,"442,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"34 DUNMANUS RD, CABRA WEST, DUBLIN 7",Dublin 7,Dublin,"295,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"34 SHREWSBURY, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,"785,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"36 STILLORGAN GATE, UPPER KILMACUD ROAD, STILLORGAN",,Dublin,"645,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"37 THE PADDOCKS SQUARE, ADAMSTOWN, DUBLIN",,Dublin,"323,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"40 KILWORTH RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,"351,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"42 WILLOWFIELD, PARK AVE, SANDYMOUNT DUBLIN 4",Dublin 4,Dublin,"543,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"43 Barnwell Park, Hansfield, Dublin 15",,Dublin,"343,611",No,Yes,New Dwelling house /Apartment,2,2
16/08/2021,"43 COLDWELL ST, GLASTHULE, DUBLIN",,Dublin,"370,500",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"46 St. Joseph's Grove, Clonsilla, Dublin 15",,Dublin,"361,234",No,Yes,New Dwelling house /Apartment,2,2
16/08/2021,"5 ASHMOUNT COURT, KILMAINHAM, DUBLIN 8",Dublin 8,Dublin,"405,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"51B THE AVENUE, SOUTH CIRCULAR RD, DUBLIN 8",Dublin 8,Dublin,"640,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"54 BARGY ROAD, DUBLIN 3",Dublin 3,Dublin,"305,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"57 NEWBURY AVE, CLONSHAUGH, DUBLIN 17",Dublin 17,Dublin,"380,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"58 MARLFIELD LAWN, MARLFIELD, KILTIPPER WAY DUBLIN 24",Dublin 24,Dublin,"291,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"6 PARKVIEW, KINCORA COURT, CLONTARF DUBLIN 3",Dublin 3,Dublin,"650,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"63 MARLFIELD PLACE, KILTIPPER WAY, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"300,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"63 OAKHOUSE, MESPILL EST, SUFFIX ST",Dublin 4,Dublin,"305,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"63 OLD CABRA ROAD, DUBLIN 7",Dublin 7,Dublin,"1,325,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"69 Brighton Wood, Brighton Road, Foxrock",Dublin 18,Dublin,"629,956",No,Yes,New Dwelling house /Apartment,2,2
16/08/2021,"7 AN GORT, OLD ROAD, RUSH",,Dublin,"415,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"7 ST ESRA CLOSE, KILLESTER AVENUE, KILLESTER",Dublin 5,Dublin,"511,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"7 SYCAMORE WALK, THE PARK, CABINTEELY DUBLIN 18",Dublin 18,Dublin,"625,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"7 THE POOLBEG, THE GASWORKS, BARROW ST",Dublin 4,Dublin,"370,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"8 KILCARBERRY AVE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"310,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"80 Brigthon Wood, Brighton Road, Foxrock",Dublin 18,Dublin,"766,520",No,Yes,New Dwelling house /Apartment,2,2
16/08/2021,"9 GEORGES WHARF, ROYAL CANAL BANK, PHIBSBOROUGH DUBLIN 7",Dublin 7,Dublin,"485,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"95 CORRIB ROAD, TERENURE, DUBLIN 6W",,Dublin,"483,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"APT 102 THE LINKS, ELM PARK, MERRION RD DUBLIN 4",Dublin 4,Dublin,"465,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"APT 127, IVY COURT, BEAUMONT WOODS DUBLIN 9",Dublin 9,Dublin,"240,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"APT 1, 3 CAPEL ST, DUBLIN",Dublin 1,Dublin,"335,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"APT 22 C, THE BOTTLEWORKS, IRISHTOWN",,Dublin,"380,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"APT 22 C, THE BOTTLEWORKS, IRISHTOWN",,Dublin,"86,236",Yes,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"APT 59 THE ELMS, MOUNT MERRION, DUBLIN",,Dublin,"100,000",Yes,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"APT 7, 115 STRAND RD, SANDYMOUNT",Dublin 4,Dublin,"340,000",No,No,Second-Hand Dwelling house /Apartment,2,2
16/08/2021,"APT 80 LONG MEADOW, CONYNGHAM RD, ISLANDBRIDGE DUBLIN 8",Dublin 8,Dublin,"340,000",No,No,Second-Hand Dwelling house /Apartment,2,2
17/08/2021,"1 FORTFIELD ROAD, TERENURE, DUBLIN 6W",,Dublin,"605,000",No,No,Second-Hand Dwelling house /Apartment,2,2
17/08/2021,"10 KELLY'S BAY TOWER, SKERRIES, CO DUBLIN",,Dublin,"495,000",No,No,Second-Hand Dwelling house /Apartment,2,2
17/08/2021,"11 SONESTA, TEXAS LANE, MALAHIDE",,Dublin,"605,000",No,No,Second-Hand Dwelling house /Apartment,2,2
17/08/2021,"12 BEECH LODGE, FARMLEIGH WOODS, WHITE'S CROSS",Dublin 15,Dublin,"570,000",No,No,Second-Hand Dwelling house /Apartment,2,2
17/08/2021,"13 Clay Farm Grove, Clay Farm, Leopardstown",,Dublin,"519,823",No,Yes,New Dwelling house /Apartment,2,2
17/08/2021,"13 FORTELL HOUSE, DRYNAM HALL, KINSEALY",,Dublin,"222,000",No,No,Second-Hand Dwelling house /Apartment,2,2
17/08/2021,"13 KILLANE RD, EAST WALL, DUBLIN 3",Dublin 3,Dublin,"380,000",No,No,Second-Hand Dwelling house /Apartment,2,2
17/08/2021,"14 TREES ROAD LOWER, MOUNT MERRION, BLACKROCK",,Dublin,"810,000",No,No,Second-Hand Dwelling house /Apartment,2,2
17/08/2021,"16 THE RISE, MILLERS GLEN, SWORDS",,Dublin,"350,000",No,No,Second-Hand Dwelling house /Apartment,2,2
17/08/2021,"17 Clonbern, Phoenix Park Racecourse, Castleknock",,Dublin,"361,200",No,Yes,New Dwelling house /Apartment,2,2
